Date,ID_Commodity,Anomaly_Price_Global,Index_Cost_Shipping,Premium_Insurance_Risk_War,Outlook_Production_Local,USD_Spread_Price_Market,Index_Stress_Chain_Supply,News_Sentiment_Score,Customs_Fees_Estimate,Predicted_Landed_Cost,Supply_Alert_Level
2023-01-27,wheat,257.44567971691555,126.93852486100741,0.1550448948616226,low,-0.47696302162712506,61.135786879757866,0.12220221589766944,7.741382364918126,565.1943379934837,Low
2023-01-28,oil,1240.6852141533639,111.72561108233137,0.21375048464602364,medium,-5.677433519550884,57.35065919295064,0.46474615681976406,40.87227240467458,1564.5015709302409,Low
2023-01-29,oil,1225.6671270044328,112.68432799997615,0.22455626282546165,low,-10.748520173047957,50.77548322129317,0.12407586260349993,40.179833919172815,1558.4030959446973,Low
2023-01-30,oil,1231.7752546871466,100.20442656871532,0.10079980393886143,high,0.8084148222611112,51.56478251198262,0.15191747561007257,41.81958472312411,1534.5893145049235,Low
2023-01-31,sugar,418.49993856759573,105.01293831252167,0.27657818372137993,medium,13.36919964347845,58.01858356101314,-0.10890947425892084,22.298272069928487,733.1234112086158,Low
2023-02-01,oil,1211.2746093565527,111.40865787476575,0.25672191238406844,high,-2.4060171340243848,68.21697051465203,0.11139499912400457,42.50391343904559,1560.230380848939,Low
2023-02-02,sugar,419.83433239611367,100.62897927389102,0.07250739859469607,low,12.537465825988638,76.21041558525562,-0.7041200584906548,29.0633543705939,810.1292988365458,Low
2023-02-03,sugar,437.7974091498964,115.43706069366793,0.42462744380676026,low,11.459533412284681,62.00751946781848,-0.030700341768560208,37.623208688227606,833.3975561420547,Med
2023-02-04,oil,1198.7127243958932,89.82438183434436,0.098433135503643,medium,-21.392370196719348,42.26912177046145,0.19962534728591422,37.66042386249323,1414.291982462845,Low
2023-02-05,sugar,462.253460877732,94.82496845504062,0.2451078556025172,high,-8.592301941064242,70.62652515561604,0.05619302102858751,20.1058647585459,721.6583859203787,Low
2023-02-06,oil,1241.4495474703278,90.24357042445085,0.4711052469187939,medium,-5.487586882561511,68.74685280229588,0.034779610463364016,40.880620729596785,1574.3745531175962,Low
2023-02-07,oil,1219.9282858288238,96.05543699151927,0.08364901773209664,medium,13.23812574993637,56.84406848871985,0.27063094672203664,42.59599583933312,1541.0752989695516,Low
2023-02-08,wheat,297.5985253888952,101.91120410505863,0.031922582912498915,medium,-0.1993861784911928,60.55900377252061,0.5703000703725156,15.59479431588227,560.5837893147404,Low
2023-02-09,oil,1375.4702206758318,121.79069005921164,0.26125845528508695,low,12.90657888678629,100.0,-0.5199699847329742,40.638198974054674,1842.214877199108,High
2023-02-10,wheat,276.06476506930227,107.1077783397047,0.06830480266130645,medium,-1.3640271614403972,79.02691542761137,0.3595894952033746,12.228451827342514,544.6572902741683,Low
2023-02-11,oil,1228.9960843266547,87.35173020564652,0.2434722807922401,medium,13.18707851742447,55.468841222694884,0.09423515400669197,32.20244974221765,1497.6211465209603,Low
2023-02-12,oil,1263.8437156211896,85.71502917972606,0.10395327272132544,low,4.52334236010719,85.8557250545478,0.2573674948684943,46.226725084831926,1548.4905823594534,Low
2023-02-13,wheat,326.99019290986735,100.63056473847277,0.04422235055642629,low,-0.9573321249311783,68.58069418294257,0.7028159399840537,23.06784371164823,651.100415405634,Med
2023-02-14,wheat,285.8256823145066,119.51059872018496,0.07504601206470082,medium,11.747189294311164,89.375600272946,0.3791563024912198,11.329062316379748,617.3905230717277,Low
2023-02-15,oil,1212.6885981831115,128.16122039473734,0.19582465092451223,medium,-5.046015897769846,,0.4770542450764421,36.966014275164554,1552.2086960662018,Low
2023-02-16,sugar,427.04621402734665,83.37496542891624,0.11683671823448881,medium,20.207301317252448,59.38599548847157,-0.021376171160305102,17.09003521863644,670.7657078816297,Low
2023-02-17,wheat,307.71322244886557,112.93945719669074,0.05710985869172458,medium,-14.615681235317393,43.23964149394831,0.07348699803015206,13.01479914717591,537.9021973614092,Low
2023-02-18,sugar,417.03235607607417,101.44163395482668,0.0,medium,-4.3053008096879335,63.14993197190822,-0.2234438210793017,26.709779810362363,663.2600412256497,Low
2023-02-19,sugar,434.0436852405101,102.71974631093288,0.15006971214662462,medium,1.0078799051778053,73.60894499962636,-0.08215374417203053,21.776685975363296,717.3541166089166,Low
2023-02-20,sugar,444.62249898483185,91.73052008519647,0.04939583604035498,medium,-7.418104967579575,83.94644205267669,0.16076375851814198,28.760122968201266,718.4949560142129,Low
2023-02-21,wheat,270.8665600376279,104.5020097989141,0.07285651200483485,medium,3.943637301037562,58.591471545335935,-0.10838770272767906,10.300159435896717,554.9732296190725,Low
2023-02-22,sugar,461.7880364878429,91.27176466926335,0.07918828590187503,high,-1.2059005305080899,69.49137446835667,0.16990596865345464,28.142294896557086,713.0653993899144,Low
2023-02-23,wheat,304.26546832554385,104.02584702948147,0.3687975672488838,medium,3.298868397509188,63.129747029737125,-0.036575169181952555,16.54699273038645,597.6240278655781,Low
2023-02-24,sugar,481.0919359538365,125.33925822884173,0.09618818433608492,high,-8.891083582983363,73.47995283870449,0.14387533075719391,23.284426697886015,785.4817173800504,Low
2023-02-25,oil,1257.0331115954789,117.68332833286466,0.4703018985107086,medium,-10.161316990504796,65.21189226692177,0.301362228535323,38.733966998115555,1624.4757254520375,Low
2023-02-26,oil,1222.6768058204123,137.01798042399275,0.1305566884163038,low,-0.2860453627547128,64.01131058765375,0.2779030133399664,43.55656563068299,1634.938109085739,Low
2023-02-27,wheat,302.9803699135905,116.30154250187475,0.4470689675977723,medium,7.29089447892499,49.44788789522704,0.22550988337866998,28.6126030624319,659.782488400019,Med
2023-02-28,oil,1262.5993576606163,111.1159419577274,0.17160642700787507,medium,18.434454607292587,69.96379330560138,0.4976957251189469,39.36930646422835,1616.5212689609016,Low
2023-03-01,oil,1264.08184501046,116.8810736954438,0.17261759207736474,low,-18.272772877470288,81.93439060188082,-0.4567061235858427,44.97407853337862,1622.1775007765775,Low
2023-03-02,sugar,428.19604679306804,97.03759100606638,0.05225915552861303,medium,-1.9704734786837161,54.784268653083316,0.09099087459623834,33.15270714184675,673.9559090594179,Low
2023-03-03,wheat,276.23390442474556,77.46849182003126,0.0836492398368587,medium,4.428698207902608,76.75628675983843,0.3333375567415391,11.706055716179538,508.0586431208507,Low
2023-03-04,sugar,421.78270752987095,120.78324237139472,0.20771528736881603,medium,3.652579252547452,68.5981357453268,-0.5153521400164588,20.57290100668569,782.2452291313951,Low
2023-03-05,sugar,477.07178282087773,81.98987719353947,0.04207702534890764,medium,-12.208805317087712,47.18337634980804,0.618452786957472,25.052976292799006,685.3504138313905,Low
2023-03-06,sugar,457.823196774816,125.82032452598617,0.13988126425892347,medium,-7.268794734014996,64.64792228987467,0.009751107177334198,25.88701260165814,770.4232596582856,Low
2023-03-07,sugar,429.3163961715607,120.3323442781536,0.127399894096816,low,-0.13815065573347768,65.47736310447999,-0.10299607212084372,27.52536282180281,751.4215914583259,Low
2023-03-08,sugar,448.64625740025224,96.39846269619673,0.05755251393458225,low,26.83400565500246,72.74120220727842,0.3302788151073921,21.015891681017344,721.9509893792111,Low
2023-03-09,sugar,443.9768985338945,102.66836793033241,0.05996505942251201,medium,9.431053017845041,73.99653227521789,-0.13214734931952982,28.727265491927533,787.9022771986338,Low
2023-03-10,sugar,427.33353641596943,109.10233774392997,0.41035537912932485,low,3.504292790790468,69.94738431141239,0.5049469757883058,19.420226795775157,761.9787136112845,Low
2023-03-11,wheat,297.8296231368417,95.50580252692419,0.19124763116384,low,-26.932859403869443,75.64816930068521,0.10612793824372295,14.90896799116434,515.6347627464536,Low
2023-03-12,oil,1251.226792668307,117.50636341965351,0.12149578202115524,medium,-13.174394088149741,59.79112949632783,0.5254691070092928,41.576130538489906,1531.7594740630898,Low
2023-03-13,sugar,486.3309664814385,118.8860105980043,0.030689783707918167,low,-12.28879773404871,67.10304065637239,0.469561103305405,18.13949031312117,760.4665141458722,Low
2023-03-14,sugar,434.8711617167157,87.86614356075047,0.16284289348529452,low,3.580142362782862,67.56077022756492,0.13662918726751816,27.137608817381757,708.4687547686483,Low
2023-03-15,sugar,414.06184246321203,97.21571315918635,0.03047823526116504,medium,-1.3620830636068038,80.8256405813971,-0.10416469059560679,23.87214306363916,719.0135862337481,Low
2023-03-16,sugar,427.52150330425906,109.05919514912759,0.13575995126532603,low,-6.351971958426819,50.8433003598673,0.6214891388916682,22.725848019914338,673.1966718327501,Low
2023-03-17,sugar,430.8841384321019,126.76610434110441,0.019036886292994964,low,3.3444646466178156,75.34019981796791,-0.3548755069385494,26.531803929913785,824.7370570293897,Med
2023-03-18,sugar,440.4207437901611,119.48491415323551,0.4826703094732389,medium,-15.107125109126645,84.44707466590015,-0.0017228073789217618,17.693488646625354,776.9656483940463,Low
2023-03-19,oil,1228.237040594562,74.7772300288344,0.1442490391451195,medium,-8.148149637327375,70.75684294910354,0.3602707340587732,42.0081044382295,1446.3241287452122,Low
2023-03-20,oil,1265.8029508103853,105.39857074931916,0.35681874393763796,medium,-0.6588794670622926,100.0,-0.33986118106259433,33.99134955709947,1616.3528713575135,Low
2023-03-21,sugar,427.21876307235465,116.90316895776775,0.3949510060628637,low,18.69216761000688,64.76393997215207,-0.2663768339247655,26.769265788208756,823.4251707376033,Med
2023-03-22,oil,1250.104146222793,97.84534090572659,0.10766559753390316,high,8.956448056451126,68.3165708786628,0.04533459295694258,40.53964198160485,1552.9817194088346,Low
2023-03-23,wheat,339.85741300958665,96.71230909296246,0.08279097767455046,medium,4.310377589811878,64.19572811719642,0.1831901135864294,22.51534803954516,601.6219049881307,Low
2023-03-24,sugar,461.06008860932405,98.69500470604899,0.2625992577765574,medium,-4.007327158245103,67.58126810472909,-0.46612968826291157,32.52172537077115,774.6641150396358,Low
2023-03-25,wheat,309.12435032506784,105.30256521781256,0.09332622653287227,low,-0.18165751509107214,76.10409296945187,0.43974794209001855,18.8503028061135,603.953610904372,Low
2023-03-26,wheat,337.3613201797648,95.25577775879322,0.15187619115684342,low,12.160702872622728,66.22765171463384,0.05442387146544655,14.636517496357797,660.7643372417596,Med
2023-03-27,sugar,475.2190431125025,119.85814550738259,0.1684477453489463,medium,18.257425199066162,61.69881362939959,0.3122644316048401,24.93822006549181,812.9595205624684,Low
2023-03-28,oil,1261.6848392231038,97.0627276944017,0.3237532366068414,medium,-2.3996000386687957,54.03279438311712,-0.12397645164419968,34.28724283572914,1558.9360841701011,Low
2023-03-29,wheat,294.229338479773,94.44197308182689,0.17766806306071842,low,4.506117422414407,68.41591820566269,-0.014909216632547545,6.016324585025714,619.8681239234546,Low
2023-03-30,sugar,450.0368286873125,104.01212161196294,0.0732609714524617,high,9.140990291965995,69.78958849043603,0.19077462783482307,30.389754350522722,809.8551159161902,Low
2023-03-31,wheat,299.0964545670347,132.18143333051265,0.12983923285972104,medium,4.087964484622598,66.96071310816826,0.14716887823237004,12.833473524876913,620.623652656816,Low
2023-04-01,wheat,292.5111340569717,117.87910542472365,0.049057672960693466,medium,-13.09367583679241,92.23998761937787,0.302163614201786,10.57612021284136,630.0979482897636,Low
2023-04-02,wheat,304.78267239223976,118.83212410330843,0.24655622242189243,high,-7.449787756439256,76.49056937935619,0.3169624892921785,6.135191034671173,575.009287996829,Low
2023-04-03,wheat,307.5443783974054,114.28923187638522,0.392543798260526,high,7.406317881923172,64.6220031232351,-0.24758879490774613,15.658250625035343,659.9171251700843,Med
2023-04-04,oil,1225.6095280584118,95.78408298785564,0.4796514011050502,medium,-5.634882923760591,77.0913399435766,0.15699061764090216,38.66929009922175,1597.5201492038589,Low
2023-04-05,wheat,451.3694555199955,100.37818485464608,0.0118767546132683,high,17.936015472646055,100.0,-0.4498018222454101,11.583074621249763,795.5357440130664,High
2023-04-06,wheat,308.59900937197864,97.81665005174092,0.13906672729560557,high,-3.0759691910630673,69.88273231017722,0.21878599413819033,11.330433127520033,556.4007880995268,Low
2023-04-07,wheat,347.08713961988565,126.32445313928639,0.10568496195148837,high,-13.338640817218067,81.39373923218122,-0.49591352183634957,16.304637879319174,627.4652403430828,Low
2023-04-08,oil,1378.4486517488253,114.36261946191578,0.2803736170954238,medium,10.34609990715327,97.23289181553417,-0.38425866197356645,40.23433444726183,1774.6943367010615,Med
2023-04-09,wheat,318.7511986463694,84.90155509950398,0.23158283284264777,medium,-3.5998392508344508,83.54819642848578,0.6843199651564118,6.385690808683277,546.7867524498967,Low
2023-04-10,wheat,270.6942700836639,131.6765720780938,0.3626347120582864,low,-2.8082208763822964,68.16464816234524,-0.2541840624823466,10.521693698682892,633.560443123258,Low
2023-04-11,oil,1247.7963129925913,104.88021003296942,0.08459257128870411,high,8.679116058488784,67.81463730066544,-0.034886865774934994,44.29442000670885,1561.1635209558897,Low
2023-04-12,oil,1226.0353333259973,119.62993573760315,0.09551712110446414,low,-9.904341320189586,80.79997885446504,-0.6013708160800308,36.18683242496925,1602.8066429721973,Low
2023-04-13,oil,1302.7328834262717,125.58120601715117,0.17341376292286442,medium,0.821264272721125,69.92634502046445,-0.061429410373886356,44.56177884290067,1616.1389229459783,Low
2023-04-14,wheat,302.18237211171567,71.32907525447163,0.34134624945125697,low,-12.11362240808896,94.1231523989134,-0.23193204145178123,14.979908682761117,539.3634123462506,Low
2023-04-15,oil,1225.675121704428,116.5401475754898,0.21293918767597592,medium,0.7593303604007101,64.18317191802431,0.6842061653667554,37.54010723056325,1575.3583672705588,Low
2023-04-16,oil,1321.016350790356,105.89073685460014,0.10306884488612104,medium,-16.387174793939717,65.64935182920867,0.0019870322144160957,37.94291692470078,1596.3914155055322,Low
2023-04-17,wheat,288.08928307804473,73.30632552641632,0.1699983514880237,low,-8.408400174456672,62.244382903066025,-0.02134861288070558,17.858721724452906,501.69354118493254,Low
2023-04-18,oil,1244.3964209135258,92.59927178198743,0.5559715297509782,medium,8.983010671438493,60.870587215786955,0.2943418365001511,35.26419314375429,1576.2118520157117,Low
2023-04-19,wheat,295.5962146577403,102.71768184178049,0.021828155938674737,medium,12.972459000940859,73.13081553422558,-0.22146665543835856,8.261521206716619,625.4006380293711,Low
2023-04-20,sugar,431.1131486953931,122.16838645162841,0.2596157503075758,medium,-8.848078042329364,76.05443937750599,0.3306299894441932,21.33702857269426,718.1193867473726,Low
2023-04-21,oil,1252.7452295458493,106.7840421837238,0.06608846133963864,high,-8.956400249194653,65.03850151719428,0.3204736994794398,33.6674665078867,1485.0055697855976,Low
2023-04-22,sugar,403.2953972142164,111.59063317804086,0.02281581473443875,medium,1.0236516314040058,69.1545660069832,,19.616219956537076,673.0577683019548,Low
2023-04-23,wheat,318.92629863633016,103.96531386778248,0.07934689070000994,low,-8.083814308987694,70.72712387594989,0.2642336473683992,9.53356549397966,627.0970686239565,Low
2023-04-24,oil,1224.3365743220356,125.56147133651827,0.4829218541199418,high,9.376625311613658,81.41999283446279,-0.4519065332165614,40.65264916923886,1685.9983915949806,Med
2023-04-25,wheat,288.25688768412897,116.99130360980692,0.3253282658514285,medium,-13.901622710840627,62.29707932075046,0.44170204151598,5.132546730125968,571.8949409925168,Low
2023-04-26,sugar,461.2507630060396,111.54887852770219,0.10902882072888395,medium,-6.270562442103732,69.98713265217295,1.0,25.4571424818452,745.6783537396345,Low
2023-04-27,wheat,291.77470897795746,91.88656300530297,0.10026198923036302,medium,18.123073556879262,72.38862805231828,0.09136790772323777,14.36213348399561,565.5000354284872,Low
2023-04-28,oil,1242.2231500228784,110.75598413431476,0.3352425048849182,medium,3.781916978150904,72.01471674666848,0.10030006255542635,43.52965815117314,1597.5738017273777,Low
2023-04-29,oil,1224.8694589052047,150.6086503069836,0.14449415877091917,medium,5.844266736393763,68.51070420240619,-0.04654965732061961,41.49153048800097,1644.7272379989945,Low
2023-04-30,sugar,543.5881502789204,120.72913133722507,0.42353196808149113,low,-1.9018686428994283,94.91771392053104,-0.8904562507891843,26.303961064182438,947.3901983454617,High
2023-05-01,wheat,304.93510760840365,97.62692143260594,0.24545034484876324,medium,-14.621496227614422,60.48799997110299,0.21009536959108088,9.944916498780202,556.5428559313413,Low
2023-05-02,oil,1222.227552666158,136.41831963370007,0.0,medium,15.48884823450688,65.53904810378891,-0.0647011908904066,37.85617272565134,1625.897013338225,Low
2023-05-03,sugar,447.01190383793426,96.79231737563897,0.12135993088288406,medium,1.9514124211313777,61.180088073611586,,17.322426524764243,726.4110978242213,Low
2023-05-04,oil,1315.333122160966,119.1670511841959,0.4759173248961978,medium,9.491085175066592,88.93728530852812,-0.2907751469585213,45.80136210583946,1722.9658012564182,Med
2023-05-05,oil,1276.9887086804868,107.6662573329174,0.15129930469405964,medium,-2.7384322568982356,67.8839436008065,0.66971407335793,46.685072680131505,1566.014981167097,Low
2023-05-06,wheat,296.0606191803724,110.99547828192247,0.1627650034726913,medium,-0.25627811064440054,76.45590586961183,-0.020583587384060187,17.222438299650374,602.1233144941117,Low
2023-05-07,oil,1222.0721232444005,111.44782628685574,0.10474149363698648,low,-3.9996983452873645,58.506116260790115,-0.2726784737289859,33.83465972487424,1554.0309969885432,Low
2023-05-08,wheat,305.0379644590116,104.35127306703552,0.14565683244632457,low,2.05835045658041,75.32857475566493,0.18527739063320176,18.126309803907738,624.7018440830338,Low
2023-05-09,oil,1235.0157833788905,102.12173302275129,0.16539642661790677,low,-4.707072034287827,62.60223004374353,0.07059371541578864,37.60226192572422,1573.5567012096144,Low
2023-05-10,sugar,414.2920744744523,88.1039872823397,0.0832874842523543,high,-8.622751621917535,56.137514640737436,0.6614043723376755,16.592692147241127,609.5871749307311,Low
2023-05-11,oil,1247.1452847775624,90.87355496051237,0.07496085251667622,high,-1.9816278571339871,58.87334679303964,,38.06828296195691,1518.4946788089608,Low
2023-05-12,wheat,296.0374245537313,112.64834161707867,0.12273515310130037,high,5.278190437534226,74.85414907527452,0.06029507925753054,20.055742046087197,636.4985387418595,Low
2023-05-13,wheat,311.1801724596347,97.28595353301884,0.14846307651357357,low,11.636592545718038,54.67132558807401,0.4063518866398559,13.85130797751211,575.5532864807486,Low
2023-05-14,sugar,439.14933131271215,93.7620717816624,0.0,medium,-13.474671817639196,84.88553514484346,0.434547167388884,25.475397607585453,693.378750049055,Low
2023-05-15,oil,1239.4232442756618,149.70543404968515,0.09026103165121346,medium,8.866918850792388,65.98138943849432,-0.1823729506986416,33.928027150003786,1645.2219599607588,Low
2023-05-16,oil,1239.8966684471084,144.5169505158782,0.0023272875217161537,medium,-6.982617890762191,47.37556171911772,0.23516807408845852,38.72456637296618,1590.8905064371388,Low
2023-05-17,sugar,468.001003628146,115.768197520766,0.09387113855887518,medium,-10.077136318244015,53.742808851534676,0.7658136919743426,23.589562788617247,742.4673945641616,Low
2023-05-18,oil,1229.2847553117542,117.7554883402021,0.4303300624708314,medium,-9.52794419164749,72.1031273433655,-0.3458769848607245,34.80855371955373,1608.4736847712093,Low
2023-05-19,oil,1244.2559354830921,94.62148447882258,0.06879908204007838,medium,26.038744142073526,49.03144503132029,-0.12553708979423991,40.838046083901,1551.5165664542508,Low
2023-05-20,wheat,296.57226908435564,88.90202456306659,0.08569578620643019,medium,7.443746269945912,69.97512820929988,0.03915873474457217,13.574442948167398,564.1425417091799,Low
2023-05-21,oil,1240.5935162786761,101.44652618068373,0.4709460140315112,low,-11.514962279823223,51.40357793258235,0.2548708796501806,42.65367079770073,1600.090935336597,Low
2023-05-22,oil,1339.0408091892598,106.42499544648389,0.14968926668210825,high,-5.524342437742763,100.0,-0.30211733563845966,37.30883063520386,1669.3141119374216,Low
2023-05-23,sugar,434.7023913100286,116.98379153900262,0.1478083316530427,medium,-13.572637269822621,75.7468277364009,0.16245979888848594,25.644515445131013,732.7883887827595,Low
2023-05-24,sugar,429.74924640383625,78.69779848363564,0.31433884897814024,medium,-13.239981166014251,66.09307848738045,0.04032483094444171,21.236861770985847,650.3801600987318,Low
2023-05-25,wheat,320.1295831980491,138.22494815068166,0.12852334203087157,medium,-13.615975124284507,70.5544734454708,0.1939272706167705,6.938955064744206,661.0490740859315,Med
2023-05-26,oil,1221.1041609408046,109.59822327320774,0.12632916634251007,medium,-10.422644355129037,69.02348958864894,0.5246211456492476,45.26492267992144,1530.0986683986578,Low
2023-05-27,oil,1211.3132181052185,82.47727217081511,0.06481271489019227,medium,7.658518941737388,50.0669670562022,0.6129293953459848,37.55685323799736,1445.5682043049721,Low
2023-05-28,oil,1228.7376057271342,107.95801455433467,0.3964148375236178,medium,10.656901748916477,49.08818348125241,0.4252180637890415,35.343220497893604,1539.2709379812388,Low
2023-05-29,wheat,276.6162356139862,91.91564143900064,0.05514878640365869,low,-9.216586786407921,43.28934963513547,0.46421847565874474,17.52436598395853,499.051639306534,Low
2023-05-30,wheat,281.36755164723644,90.71919903047053,0.1719365457205611,high,-4.133135610955972,63.70917384371548,0.1261907167552249,14.975847822640898,530.9006388046206,Low
2023-05-31,sugar,585.3053929740125,89.22459560254148,0.21066065925936986,low,8.386048152942283,100.0,0.3850994700022823,18.302423806861633,883.0099575639794,Med
2023-06-01,wheat,278.17574150719355,101.16512870717028,0.09544907968731123,low,0.36600432554316165,50.05114718872052,-0.33217781611937525,13.855955160488852,575.0152678934676,Low
2023-06-02,oil,1227.817958571346,136.40346243239955,0.17000900237840955,high,3.4828028556676855,63.06608378596048,0.17639534362520295,31.61403937838759,1548.9366589087708,Low
2023-06-03,oil,1242.5959528076205,106.10157515640024,0.08513009127431732,low,-5.181478048005477,,0.32709327986369163,36.57209685620733,1605.9166405657204,Low
2023-06-04,wheat,275.5796471865734,114.9674140240334,0.1174516557857631,low,15.309178446041061,66.02010596598464,0.12231093367760947,21.685580295719625,618.956313313101,Low
2023-06-05,oil,1225.0056258673642,118.48290207097708,0.06928975141262654,high,17.17360479230726,72.53464513218145,0.4342430052641496,34.62323984895652,1590.7909267805958,Low
2023-06-06,oil,1232.5131318300955,102.07865847130773,0.15072742689988153,low,7.228808238512055,54.639069803052834,0.053018154279180954,36.362478116950776,1546.3813717130163,Low
2023-06-07,wheat,288.7630876420989,86.67825931153614,0.3718644153673428,low,-6.00282422907369,59.93829119477691,0.4871864084039099,15.94901471538509,581.5802798637142,Low
2023-06-08,wheat,250.95418771821934,79.95477751532225,0.18855249343946615,low,-13.16988790106162,61.066067244357605,0.1379095181585801,9.569513258301072,512.1043165568641,Low
2023-06-09,oil,1367.343250425674,97.9652968970372,0.10233754941534211,high,17.452938312344894,100.0,-0.5141674201589257,36.33667123782887,1738.8120114689298,Med
2023-06-10,oil,1252.9554711625722,120.7761820080269,0.14083832093951593,low,3.268045960400868,41.90997969676519,-0.05167395370137068,45.10571637666318,1573.1563667040584,Low
2023-06-11,oil,1232.3283176307475,117.48700537745175,0.10818265559541779,medium,1.1870559012127913,71.94730945665992,0.1869627100100576,35.31080117753879,1545.2521935664665,Low
2023-06-12,sugar,413.0548858235262,107.13979424263694,0.07654866325172653,medium,7.119857366380002,58.93679772199826,-0.07722369340374352,23.680190670650823,720.8609422022779,Low
2023-06-13,sugar,417.0275864185818,108.9642496577389,0.05501609391917067,low,0.2730186235054174,69.32332625474317,-0.7568334669197818,21.38277229455772,756.2751810376558,Low
2023-06-14,sugar,407.9686039364459,100.91476278604894,0.24488246840038713,low,-2.6507965554845114,66.48719849968091,-0.4631423625667249,22.376896934064877,754.5287876791825,Low
